HomeTeam,AwayTeam,Date,AVG_H_Close,AVG_D_Close,AVG_A_Close,league
Cagliari,Cesena,2015-01-11,1.6136,3.7118,5.9325,Italy: Serie A
Fiorentina,Palermo,2015-01-11,1.6504,3.8182,5.3436,Italy: Serie A
Sampdoria,Empoli,2015-01-11,2.0511,3.2707,3.7946,Italy: Serie A
Verona,Parma,2015-01-11,2.4179,3.2171,3.0086,Italy: Serie A
Napoli,Juventus,2015-01-11,3.0521,3.1707,2.4334,Italy: Serie A
Almeria,Sevilla,2015-01-11,3.9493,3.4807,1.9404,Spain: Primera Division
Ath Bilbao,Elche,2015-01-11,1.5064,3.9925,7.1279,Spain: Primera Division
Granada CF,Real Sociedad,2015-01-11,2.8993,3.1011,2.5775,Spain: Primera Division
Barcelona,Atl. Madrid,2015-01-11,1.5941,4.0138,5.6662,Spain: Primera Division
Rayo Vallecano,Cordoba,2015-01-12,1.6379,3.7455,5.5828,Spain: Primera Division
Bordeaux,Nice,2015-01-16,1.9607,3.2879,3.9875,France: Ligue 1
Cordoba,Eibar,2015-01-16,2.5022,2.9937,3.1215,Spain: Primera Division
Aston Villa,Liverpool,2015-01-17,4.3971,3.5046,1.8646,England: Premier League
Burnley,Crystal Palace,2015-01-17,2.4207,3.1764,3.1061,England: Premier League
Leicester,Stoke City,2015-01-17,2.4839,3.2289,2.9589,England: Premier League
QPR,Manchester United,2015-01-17,5.6179,4.0664,1.6007,England: Premier League
Swansea,Chelsea,2015-01-17,6.6479,4.0829,1.5296,England: Premier League
Tottenham,Sunderland,2015-01-17,1.5664,4.0614,6.025,England: Premier League
Newcastle Utd,Southampton,2015-01-17,2.8241,3.1893,2.621,England: Premier League
Lens,Lyon,2015-01-17,4.2789,3.4475,1.8507,France: Ligue 1
Caen,Reims,2015-01-17,2.1289,3.2589,3.4604,France: Ligue 1
Lorient,Lille,2015-01-17,2.565,3.0271,2.8804,France: Ligue 1
Metz,Montpellier,2015-01-17,2.4164,3.0454,3.0886,France: Ligue 1
Monaco,Nantes,2015-01-17,1.6682,3.4971,5.5729,France: Ligue 1
Toulouse,Bastia,2015-01-17,1.8521,3.2264,4.6586,France: Ligue 1
Empoli,Inter,2015-01-17,3.387,3.2433,2.2107,Italy: Serie A
Palermo,AS Roma,2015-01-17,3.5152,3.313,2.1322,Italy: Serie A
Real Sociedad,Rayo Vallecano,2015-01-17,1.9386,3.5379,3.8611,Spain: Primera Division
Valencia,Almeria,2015-01-17,1.4125,4.6139,7.7032,Spain: Primera Division
Villarreal,Ath Bilbao,2015-01-17,1.6896,3.7125,5.0993,Spain: Primera Division
Espanyol,Celta Vigo,2015-01-17,2.4907,3.2096,2.9039,Spain: Primera Division
West Ham,Hull City,2015-01-18,1.7321,3.5662,5.1724,England: Premier League
Manchester City,Arsenal,2015-01-18,1.7659,3.931,4.3793,England: Premier League
Paris SG,Evian TG,2015-01-18,1.1571,7.2625,16.5314,France: Ligue 1
Rennes,St Etienne,2015-01-18,3.0889,3.0193,2.4489,France: Ligue 1
Marseille,Guingamp,2015-01-18,1.4307,4.3403,7.3724,France: Ligue 1
Lazio,Napoli,2015-01-18,2.6148,3.2359,2.7556,Italy: Serie A
AC Milan,Atalanta,2015-01-18,1.5707,3.8046,6.4421,Italy: Serie A
Cesena,Torino,2015-01-18,4.5689,3.3061,1.8729,Italy: Serie A
Chievo,Fiorentina,2015-01-18,4.1804,3.305,1.9443,Italy: Serie A
Genoa,Sassuolo,2015-01-18,2.1593,3.2696,3.4832,Italy: Serie A
Parma,Sampdoria,2015-01-18,2.7236,3.13,2.7093,Italy: Serie A
Udinese,Cagliari,2015-01-18,2.0504,3.2961,3.7307,Italy: Serie A
Juventus,Verona,2015-01-18,1.1479,7.5731,19.3138,Italy: Serie A
Getafe,Real Madrid,2015-01-18,13.3161,6.7861,1.2,Spain: Primera Division
Atl. Madrid,Granada CF,2015-01-18,1.1818,6.5861,16.8146,Spain: Primera Division
Dep. La Coruna,Barcelona,2015-01-18,15.6376,7.101,1.1769,Spain: Primera Division
Elche,Levante,2015-01-18,2.0983,3.1514,3.8069,Spain: Primera Division
Sevilla,Malaga,2015-01-18,1.7314,3.66,4.8372,Spain: Primera Division
Everton,West Brom,2015-01-19,1.8303,3.5166,4.5883,England: Premier League
Nice,Marseille,2015-01-23,3.3114,3.2336,2.2164,France: Ligue 1
Lille,Monaco,2015-01-24,2.9821,2.9564,2.5543,France: Ligue 1
Bastia,Bordeaux,2015-01-24,2.5889,3.0893,2.8307,France: Ligue 1
Guingamp,Lorient,2015-01-24,2.0404,3.2336,3.7968,France: Ligue 1
Montpellier,Nantes,2015-01-24,2.0925,3.1579,3.725,France: Ligue 1
Cagliari,Sassuolo,2015-01-24,2.2793,3.2252,3.2511,Italy: Serie A
Lazio,AC Milan,2015-01-24,1.9204,3.3996,4.1522,Italy: Serie A
Cordoba,Real Madrid,2015-01-24,18.8289,8.1457,1.14,Spain: Primera Division
Elche,Barcelona,2015-01-24,16.9476,7.2779,1.1666,Spain: Primera Division
Atl. Madrid,Rayo Vallecano,2015-01-24,1.2918,5.4921,10.2029,Spain: Primera Division
Real Sociedad,Eibar,2015-01-24,1.7334,3.529,5.1579,Spain: Primera Division
Villarreal,Levante,2015-01-24,1.2607,5.5452,11.9472,Spain: Primera Division
Evian TG,Toulouse,2015-01-25,2.5236,3.0857,2.9018,France: Ligue 1
Lyon,Metz,2015-01-25,1.3971,4.5571,7.8329,France: Ligue 1
Reims,Lens,2015-01-25,2.2857,3.1836,3.2079,France: Ligue 1
Rennes,Caen,2015-01-25,1.9118,3.3411,4.1404,France: Ligue 1
St Etienne,Paris SG,2015-01-25,3.8314,3.2138,2.0417,France: Ligue 1
Inter,Torino,2015-01-25,1.807,3.3978,4.8178,Italy: Serie A
Juventus,Chievo,2015-01-25,1.1467,7.4819,19.9411,Italy: Serie A
Parma,Cesena,2015-01-25,1.6248,3.7181,5.8607,Italy: Serie A
Sampdoria,Palermo,2015-01-25,2.0222,3.3337,3.8204,Italy: Serie A
Verona,Atalanta,2015-01-25,2.4241,3.1726,3.0533,Italy: Serie A
Fiorentina,AS Roma,2015-01-25,2.3939,3.2464,3.0493,Italy: Serie A
Dep. La Coruna,Granada CF,2015-01-25,2.1857,3.1039,3.6318,Spain: Primera Division
Ath Bilbao,Malaga,2015-01-25,2.0159,3.2645,3.9579,Spain: Primera Division
Espanyol,Almeria,2015-01-25,1.6328,3.6538,5.9341,Spain: Primera Division
Valencia,Sevilla,2015-01-25,2.091,3.3524,3.5869,Spain: Primera Division
Empoli,Udinese,2015-01-26,2.0067,3.2807,3.9685,Italy: Serie A
Napoli,Genoa,2015-01-26,1.3822,4.7244,8.3744,Italy: Serie A
Getafe,Celta Vigo,2015-01-26,3.2786,3.2557,2.2607,Spain: Primera Division
Paris SG,Rennes,2015-01-30,1.2411,5.7354,12.0636,France: Ligue 1
Wolfsburg,Bayern Munich,2015-01-30,6.3762,4.4559,1.4831,Germany: Bundesliga
Rayo Vallecano,Dep. La Coruna,2015-01-30,1.7374,3.5967,4.9096,Spain: Primera Division
Hull City,Newcastle Utd,2015-01-31,2.5871,3.1182,2.9096,England: Premier League
Crystal Palace,Everton,2015-01-31,2.5493,3.1993,2.8768,England: Premier League
Liverpool,West Ham,2015-01-31,1.6246,3.9554,5.4836,England: Premier League
Manchester United,Leicester,2015-01-31,1.3571,4.9775,8.8454,England: Premier League
Stoke City,QPR,2015-01-31,1.7521,3.5711,4.9529,England: Premier League
Sunderland,Burnley,2015-01-31,2.2521,3.2039,3.3782,England: Premier League
West Brom,Tottenham,2015-01-31,2.8336,3.1957,2.5943,England: Premier League
Chelsea,Manchester City,2015-01-31,2.1179,3.3286,3.6218,England: Premier League
Marseille,Evian TG,2015-01-31,1.3407,4.8243,9.01,France: Ligue 1
Lens,Bastia,2015-01-31,2.0325,3.1836,3.8661,France: Ligue 1
Lorient,Montpellier,2015-01-31,2.2779,3.1882,3.1907,France: Ligue 1
Metz,Nice,2015-01-31,2.5568,3.095,2.8429,France: Ligue 1
Nantes,Lille,2015-01-31,2.2632,2.9854,3.4536,France: Ligue 1
Toulouse,Reims,2015-01-31,1.7411,3.4493,5.0136,France: Ligue 1
Freiburg,Eintracht Frankfurt,2015-01-31,2.7782,3.5525,2.4014,Germany: Bundesliga
Mainz,Paderborn,2015-01-31,1.9843,3.4729,3.7439,Germany: Bundesliga
Schalke,Hannover,2015-01-31,1.9754,3.5379,3.7268,Germany: Bundesliga
VfB Stuttgart,B. Monchengladbach,2015-01-31,2.8211,3.3468,2.4611,Germany: Bundesliga
Bayer Leverkusen,Dortmund,2015-01-31,2.5121,3.37,2.7657,Germany: Bundesliga
Genoa,Fiorentina,2015-01-31,3.2581,3.2867,2.2456,Italy: Serie A
AS Roma,Empoli,2015-01-31,1.4815,4.0444,7.3489,Italy: Serie A
Real Madrid,Real Sociedad,2015-01-31,1.1748,7.4252,14.5037,Spain: Primera Division
Eibar,Atl. Madrid,2015-01-31,6.3204,3.6896,1.5941,Spain: Primera Division
Granada CF,Elche,2015-01-31,1.9885,3.2063,4.1363,Spain: Primera Division
Celta Vigo,Cordoba,2015-01-31,1.5237,4.0585,6.5581,Spain: Primera Division
Arsenal,Aston Villa,2015-02-01,1.2714,5.6379,11.5536,England: Premier League
Southampton,Swansea,2015-02-01,1.6375,3.7575,5.7489,England: Premier League
Caen,St Etienne,2015-02-01,3.3743,3.1614,2.2107,France: Ligue 1
Bordeaux,Guingamp,2015-02-01,2.0137,3.2222,3.8533,France: Ligue 1
Monaco,Lyon,2015-02-01,1.9779,3.2343,3.9975,France: Ligue 1
Werder Bremen,Hertha Berlin,2015-02-01,2.2179,3.3893,3.2043,Germany: Bundesliga
Augsburg,Hoffenheim,2015-02-01,2.3693,3.3664,2.9368,Germany: Bundesliga
Sassuolo,Inter,2015-02-01,3.2275,3.2232,2.2764,Italy: Serie A
Atalanta,Cagliari,2015-02-01,2.1132,3.2621,3.5829,Italy: Serie A
Cesena,Lazio,2015-02-01,6.8382,3.9546,1.5182,Italy: Serie A
Chievo,Napoli,2015-02-01,5.035,3.5618,1.7271,Italy: Serie A
Palermo,Verona,2015-02-01,1.7729,3.6229,4.5954,Italy: Serie A
Torino,Sampdoria,2015-02-01,2.1154,3.1518,3.7314,Italy: Serie A
Udinese,Juventus,2015-02-01,8.2232,4.2604,1.4264,Italy: Serie A
AC Milan,Parma,2015-02-01,1.6054,3.7957,5.7771,Italy: Serie A
Levante,Ath Bilbao,2015-02-01,3.5293,3.113,2.2096,Spain: Primera Division
Almeria,Getafe,2015-02-01,2.347,3.1144,3.2274,Spain: Primera Division
Sevilla,Espanyol,2015-02-01,1.7119,3.6041,5.0633,Spain: Primera Division
Barcelona,Villarreal,2015-02-01,1.2022,6.7881,13.003,Spain: Primera Division
Malaga,Valencia,2015-02-02,2.6356,3.1885,2.7448,Spain: Primera Division
Bayern Munich,Schalke,2015-02-03,1.1362,8.5297,17.5666,Germany: Bundesliga
B. Monchengladbach,Freiburg,2015-02-03,1.5338,4.2641,5.8555,Germany: Bundesliga
Eintracht Frankfurt,Wolfsburg,2015-02-03,3.5725,3.7914,1.9557,Germany: Bundesliga
Hannover,Mainz,2015-02-03,2.2204,3.39,3.1936,Germany: Bundesliga
Dortmund,Augsburg,2015-02-04,1.3941,4.6921,7.8931,Germany: Bundesliga
Hertha Berlin,Bayer Leverkusen,2015-02-04,4.7425,3.6332,1.7514,Germany: Bundesliga
Hoffenheim,Werder Bremen,2015-02-04,1.6593,4.119,4.7221,Germany: Bundesliga
Paderborn,Hamburger SV,2015-02-04,2.4722,3.3074,2.8541,Germany: Bundesliga
Real Madrid,Sevilla,2015-02-04,1.285,5.8325,9.5811,Spain: Primera Division
St Etienne,Lens,2015-02-06,1.5455,3.8021,6.5141,France: Ligue 1
Schalke,B. Monchengladbach,2015-02-06,2.7289,3.3364,2.5618,Germany: Bundesliga
Dep. La Coruna,Eibar,2015-02-06,2.1364,3.1521,3.6743,Spain: Primera Division
Tottenham,Arsenal,2015-02-07,3.2143,3.4196,2.2596,England: Premier League
Aston Villa,Chelsea,2015-02-07,8.1571,4.5221,1.4168,England: Premier League
Leicester,Crystal Palace,2015-02-07,2.3611,3.2129,3.1768,England: Premier League
Manchester City,Hull City,2015-02-07,1.2036,6.6193,14.7861,England: Premier League
QPR,Southampton,2015-02-07,4.2507,3.5221,1.8793,England: Premier League
Swansea,Sunderland,2015-02-07,1.9514,3.3536,4.1675,England: Premier League
Everton,Liverpool,2015-02-07,3.3057,3.2886,2.2711,England: Premier League
Rennes,Marseille,2015-02-07,3.3803,3.1762,2.2079,France: Ligue 1
Bastia,Metz,2015-02-07,2.1745,3.0466,3.6362,France: Ligue 1
Caen,Toulouse,2015-02-07,2.33,3.2383,3.0714,France: Ligue 1
Evian TG,Bordeaux,2015-02-07,2.8231,3.0738,2.5997,France: Ligue 1
Montpellier,Lille,2015-02-07,2.5076,2.9472,3.089,France: Ligue 1
Reims,Lorient,2015-02-07,2.3655,3.1907,3.0545,France: Ligue 1
Freiburg,Dortmund,2015-02-07,5.4557,4.1386,1.5825,Germany: Bundesliga
Mainz,Hertha Berlin,2015-02-07,1.8318,3.51,4.4304,Germany: Bundesliga
VfB Stuttgart,Bayern Munich,2015-02-07,11.9671,6.2507,1.2314,Germany: Bundesliga
Wolfsburg,Hoffenheim,2015-02-07,1.545,4.335,5.535,Germany: Bundesliga
Hamburger SV,Hannover,2015-02-07,2.3918,3.2529,3.0346,Germany: Bundesliga
Verona,Torino,2015-02-07,2.9364,3.135,2.5196,Italy: Serie A
Juventus,AC Milan,2015-02-07,1.3561,4.765,9.2264,Italy: Serie A
Atl. Madrid,Real Madrid,2015-02-07,2.6357,3.37,2.6621,Spain: Primera Division
Villarreal,Granada CF,2015-02-07,1.3593,4.8507,8.8279,Spain: Primera Division
Levante,Malaga,2015-02-07,3.3582,3.13,2.2871,Spain: Primera Division
Real Sociedad,Celta Vigo,2015-02-07,2.5336,3.2229,2.8504,Spain: Primera Division
Burnley,West Brom,2015-02-08,2.5129,3.0932,3.0475,England: Premier League
Newcastle Utd,Stoke City,2015-02-08,2.2186,3.2496,3.4439,England: Premier League
West Ham,Manchester United,2015-02-08,4.1004,3.5539,1.91,England: Premier League
Guingamp,Monaco,2015-02-08,3.1097,3.0183,2.4331,France: Ligue 1
Nice,Nantes,2015-02-08,2.221,3.0586,3.4955,France: Ligue 1
Lyon,Paris SG,2015-02-08,3.6803,3.2162,2.0907,France: Ligue 1
Werder Bremen,Bayer Leverkusen,2015-02-08,4.2093,3.7139,1.8207,Germany: Bundesliga
Augsburg,Eintracht Frankfurt,2015-02-08,1.9811,3.5782,3.6643,Germany: Bundesliga
Fiorentina,Atalanta,2015-02-08,1.4886,4.0489,7.355,Italy: Serie A
Cagliari,AS Roma,2015-02-08,3.7729,3.3518,2.0329,Italy: Serie A
Empoli,Cesena,2015-02-08,1.5464,3.8607,6.6557,Italy: Serie A
Napoli,Udinese,2015-02-08,1.3746,4.7975,8.3579,Italy: Serie A
Sampdoria,Sassuolo,2015-02-08,1.7668,3.5186,4.8914,Italy: Serie A
Inter,Palermo,2015-02-08,1.7254,3.6579,4.9375,Italy: Serie A
Cordoba,Almeria,2015-02-08,2.2379,3.1211,3.4621,Spain: Primera Division
Getafe,Sevilla,2015-02-08,3.685,3.3339,2.0632,Spain: Primera Division
Espanyol,Valencia,2015-02-08,2.4864,3.2836,2.875,Spain: Primera Division
Ath Bilbao,Barcelona,2015-02-08,8.8211,5.0911,1.3429,Spain: Primera Division
Lazio,Genoa,2015-02-09,1.5397,3.9559,6.3886,Italy: Serie A
Elche,Rayo Vallecano,2015-02-09,2.7193,3.1548,2.6979,Spain: Primera Division
Arsenal,Leicester,2015-02-10,1.2848,5.6193,10.6948,England: Premier League
Hull City,Aston Villa,2015-02-10,2.1945,3.1141,3.6486,England: Premier League
Sunderland,QPR,2015-02-10,1.8872,3.4821,4.3041,England: Premier League
Liverpool,Tottenham,2015-02-10,1.8869,3.6124,4.1079,England: Premier League
Chelsea,Everton,2015-02-11,1.3639,4.9282,8.8736,England: Premier League
Manchester United,Burnley,2015-02-11,1.305,5.4604,10.0429,England: Premier League
Southampton,West Ham,2015-02-11,1.6807,3.8064,5.2514,England: Premier League
Stoke City,Manchester City,2015-02-11,5.4704,3.8318,1.6532,England: Premier League
Crystal Palace,Newcastle Utd,2015-02-11,2.2386,3.2479,3.3921,England: Premier League
West Brom,Swansea,2015-02-11,2.3746,3.1418,3.215,England: Premier League
Parma,Chievo,2015-02-11,2.5586,3.1243,2.8957,Italy: Serie A
Marseille,Reims,2015-02-13,1.3297,4.9893,8.9307,France: Ligue 1
Dortmund,Mainz,2015-02-13,1.3214,5.2714,9.0614,Germany: Bundesliga
Almeria,Real Sociedad,2015-02-13,2.495,3.1457,2.9554,Spain: Primera Division
Paris SG,Caen,2015-02-14,1.2207,6.1379,12.4864,France: Ligue 1
Lens,Evian TG,2015-02-14,1.8861,3.3011,4.3639,France: Ligue 1
Lille,Nice,2015-02-14,1.8232,3.2357,4.8832,France: Ligue 1
Nantes,Bastia,2015-02-14,2.0264,3.1114,4.0139,France: Ligue 1
Toulouse,Rennes,2015-02-14,2.0721,3.1654,3.7996,France: Ligue 1
Bayer Leverkusen,Wolfsburg,2015-02-14,2.2043,3.4582,3.1954,Germany: Bundesliga
Bayern Munich,Hamburger SV,2015-02-14,1.0907,10.1293,25.2918,Germany: Bundesliga
Hoffenheim,VfB Stuttgart,2015-02-14,1.9893,3.5161,3.6946,Germany: Bundesliga
Werder Bremen,Augsburg,2015-02-14,2.625,3.335,2.6593,Germany: Bundesliga
Eintracht Frankfurt,Schalke,2015-02-14,2.3211,3.5007,2.9543,Germany: Bundesliga
Sassuolo,Fiorentina,2015-02-14,3.23,3.2531,2.2748,Italy: Serie A
Palermo,Napoli,2015-02-14,3.7689,3.4539,1.9961,Italy: Serie A
Sevilla,Cordoba,2015-02-14,1.3689,4.8564,8.3943,Spain: Primera Division
Real Madrid,Dep. La Coruna,2015-02-14,1.0734,11.7745,26.6945,Spain: Primera Division
Granada CF,Ath Bilbao,2015-02-14,2.8607,3.0911,2.6189,Spain: Primera Division
Malaga,Espanyol,2015-02-14,2.1096,3.2689,3.6325,Spain: Primera Division
Bordeaux,St Etienne,2015-02-15,2.5464,3.0018,2.9589,France: Ligue 1
Metz,Guingamp,2015-02-15,2.6911,3.0196,2.7682,France: Ligue 1
Lorient,Lyon,2015-02-15,2.7207,3.2121,2.6225,France: Ligue 1
Hertha Berlin,Freiburg,2015-02-15,2.0464,3.3071,3.7521,Germany: Bundesliga
Hannover,Paderborn,2015-02-15,1.73,3.7132,4.7625,Germany: Bundesliga
AC Milan,Empoli,2015-02-15,1.8454,3.4471,4.4946,Italy: Serie A
AS Roma,Parma,2015-02-15,1.25,5.73,12.3443,Italy: Serie A
Atalanta,Inter,2015-02-15,3.4689,3.2636,2.1729,Italy: Serie A
Genoa,Verona,2015-02-15,1.8768,3.4361,4.2939,Italy: Serie A
Torino,Cagliari,2015-02-15,1.8025,3.4786,4.6754,Italy: Serie A
Udinese,Lazio,2015-02-15,3.2761,3.2111,2.2864,Italy: Serie A
Chievo,Sampdoria,2015-02-15,2.4911,3.035,3.0868,Italy: Serie A
Cesena,Juventus,2015-02-15,12.7261,5.6643,1.2507,Italy: Serie A
Valencia,Getafe,2015-02-15,1.4843,4.2525,6.9004,Spain: Primera Division
Barcelona,Levante,2015-02-15,1.0479,14.6168,33.82,Spain: Primera Division
Rayo Vallecano,Villarreal,2015-02-15,3.0596,3.39,2.3014,Spain: Primera Division
Celta Vigo,Atl. Madrid,2015-02-15,3.4254,3.2964,2.1807,Spain: Primera Division
Eibar,Elche,2015-02-16,2.3107,3.0546,3.3707,Spain: Primera Division
Nice,Monaco,2015-02-20,3.4811,2.9932,2.2818,France: Ligue 1
VfB Stuttgart,Dortmund,2015-02-20,5.6114,3.9768,1.5961,Germany: Bundesliga
Juventus,Atalanta,2015-02-20,1.1775,6.9118,16.5311,Italy: Serie A
Getafe,Espanyol,2015-02-20,2.4579,3.0675,3.1043,Spain: Primera Division
Aston Villa,Stoke City,2015-02-21,2.5682,3.1136,2.9464,England: Premier League
Chelsea,Burnley,2015-02-21,1.1911,6.7418,15.9143,England: Premier League
Crystal Palace,Arsenal,2015-02-21,4.7414,3.6539,1.7689,England: Premier League
Hull City,QPR,2015-02-21,1.8561,3.4039,4.6204,England: Premier League
Sunderland,West Brom,2015-02-21,2.6957,3.0793,2.8279,England: Premier League
Swansea,Manchester United,2015-02-21,3.7193,3.2986,2.0968,England: Premier League
Manchester City,Newcastle Utd,2015-02-21,1.2804,5.6939,10.8293,England: Premier League
Paris SG,Toulouse,2015-02-21,1.2914,5.2489,10.46,France: Ligue 1
Bastia,Lille,2015-02-21,2.7075,2.9054,2.8611,France: Ligue 1
Caen,Lens,2015-02-21,2.055,3.3296,3.6614,France: Ligue 1
Rennes,Bordeaux,2015-02-21,2.475,3.0636,3.0061,France: Ligue 1
Augsburg,Bayer Leverkusen,2015-02-21,3.1789,3.3354,2.2582,Germany: Bundesliga
Freiburg,Hoffenheim,2015-02-21,3.3079,3.4986,2.1314,Germany: Bundesliga
Mainz,Eintracht Frankfurt,2015-02-21,2.2721,3.5118,3.0189,Germany: Bundesliga
Paderborn,Bayern Munich,2015-02-21,17.4396,7.385,1.1579,Germany: Bundesliga
Schalke,Werder Bremen,2015-02-21,2.0196,3.5057,3.6171,Germany: Bundesliga
Barcelona,Malaga,2015-02-21,1.0871,10.6861,26.4225,Spain: Primera Division
Cordoba,Valencia,2015-02-21,4.3311,3.4064,1.8868,Spain: Primera Division
Atl. Madrid,Almeria,2015-02-21,1.2046,6.2575,15.1043,Spain: Primera Division
Dep. La Coruna,Celta Vigo,2015-02-21,3.0625,3.2064,2.4018,Spain: Primera Division
Tottenham,West Ham,2015-02-22,1.7846,3.7039,4.5693,England: Premier League
Everton,Leicester,2015-02-22,1.7661,3.5979,4.8711,England: Premier League
Southampton,Liverpool,2015-02-22,2.5607,3.2168,2.8786,England: Premier League
Guingamp,Montpellier,2015-02-22,2.0804,3.2025,3.7189,France: Ligue 1
Lyon,Nantes,2015-02-22,1.5375,3.8621,6.5657,France: Ligue 1
Reims,Metz,2015-02-22,2.0389,3.2139,3.8425,France: Ligue 1
St Etienne,Marseille,2015-02-22,2.355,3.1493,3.1332,France: Ligue 1
Hamburger SV,B. Monchengladbach,2015-02-22,3.1368,3.2654,2.3139,Germany: Bundesliga
Wolfsburg,Hertha Berlin,2015-02-22,1.3682,4.8968,8.2604,Germany: Bundesliga
AC Milan,Cesena,2015-02-22,1.4596,4.2125,7.5179,Italy: Serie A
Empoli,Chievo,2015-02-22,2.0104,3.1696,4.1086,Italy: Serie A
Lazio,Palermo,2015-02-22,1.6436,3.7346,5.565,Italy: Serie A
Verona,AS Roma,2015-02-22,4.7536,3.635,1.7539,Italy: Serie A
Fiorentina,Torino,2015-02-22,1.9193,3.3693,4.2011,Italy: Serie A
Real Sociedad,Sevilla,2015-02-22,2.7989,3.2536,2.5611,Spain: Primera Division
Ath Bilbao,Rayo Vallecano,2015-02-22,1.8036,3.5629,4.5564,Spain: Primera Division
Villarreal,Eibar,2015-02-22,1.3968,4.5125,8.4314,Spain: Primera Division
Elche,Real Madrid,2015-02-22,12.2918,6.455,1.2204,Spain: Primera Division
Napoli,Sassuolo,2015-02-23,1.4457,4.3718,7.4146,Italy: Serie A
Cagliari,Inter,2015-02-23,3.2746,3.2832,2.2389,Italy: Serie A
Levante,Granada CF,2015-02-23,2.1539,3.0729,3.7379,Spain: Primera Division
Sampdoria,Genoa,2015-02-24,2.5028,3.0821,2.9848,Italy: Serie A
Marseille,Caen,2015-02-27,1.4329,4.4354,7.3121,France: Ligue 1
Espanyol,Cordoba,2015-02-27,1.5782,3.8054,6.2607,Spain: Primera Division
West Ham,Crystal Palace,2015-02-28,2.1593,3.285,3.5596,England: Premier League
Burnley,Swansea,2015-02-28,2.4525,3.1996,3.0296,England: Premier League
Manchester United,Sunderland,2015-02-28,1.3607,4.8221,9.345,England: Premier League
Newcastle Utd,Aston Villa,2015-02-28,1.9632,3.3625,4.1054,England: Premier League
Stoke City,Hull City,2015-02-28,2.0043,3.2268,4.1354,England: Premier League
West Brom,Southampton,2015-02-28,3.2686,3.1554,2.3386,England: Premier League
Lille,Lyon,2015-02-28,2.7932,3.0568,2.6443,France: Ligue 1
Bordeaux,Reims,2015-02-28,1.6532,3.65,5.4829,France: Ligue 1
Lens,Rennes,2015-02-28,2.3332,3.1314,3.1821,France: Ligue 1
Lorient,Bastia,2015-02-28,1.9325,3.3307,4.1025,France: Ligue 1
Metz,Evian TG,2015-02-28,2.2207,3.0518,3.5254,France: Ligue 1
Toulouse,St Etienne,2015-02-28,2.7582,3.0471,2.6882,France: Ligue 1
Bayer Leverkusen,Freiburg,2015-02-28,1.3557,4.9432,8.5039,Germany: Bundesliga
Dortmund,Schalke,2015-02-28,1.5161,4.3168,6.0643,Germany: Bundesliga
Hannover,VfB Stuttgart,2015-02-28,2.135,3.3875,3.3929,Germany: Bundesliga
Hertha Berlin,Augsburg,2015-02-28,2.7664,3.2107,2.5986,Germany: Bundesliga
Hoffenheim,Mainz,2015-02-28,1.9286,3.6014,3.8221,Germany: Bundesliga
Eintracht Frankfurt,Hamburger SV,2015-02-28,1.97,3.5621,3.7221,Germany: Bundesliga
Chievo,AC Milan,2015-02-28,3.1022,3.1519,2.4048,Italy: Serie A
Granada CF,Barcelona,2015-02-28,17.1164,7.735,1.1536,Spain: Primera Division
Rayo Vallecano,Levante,2015-02-28,1.7786,3.585,4.6486,Spain: Primera Division
Almeria,Dep. La Coruna,2015-02-28,2.1679,3.2404,3.4871,Spain: Primera Division
Malaga,Getafe,2015-02-28,1.72,3.5475,5.2046,Spain: Primera Division
Liverpool,Manchester City,2015-03-01,3.2014,3.4279,2.255,England: Premier League
Arsenal,Everton,2015-03-01,1.5411,4.1889,6.1836,England: Premier League
Nantes,Guingamp,2015-03-01,2.2289,3.0761,3.4646,France: Ligue 1
Montpellier,Nice,2015-03-01,2.0532,3.1393,3.9,France: Ligue 1
Monaco,Paris SG,2015-03-01,3.2064,3.0214,2.3968,France: Ligue 1
B. Monchengladbach,Paderborn,2015-03-01,1.5739,4.0389,5.7096,Germany: Bundesliga
